"Any","zona","dat","via","pk","nomMun","nomCom","nomDem","F_MORTS","F_FERITS_GREUS","F_FERITS_LLEUS","F_VICTIMES","F_UNITATS_IMPLICADES","F_VIANANTS_IMPLICADES","F_BICICLETES_IMPLICADES","F_CICLOMOTORS_IMPLICADES","F_MOTOCICLETES_IMPLICADES","F_VEH_LLEUGERS_IMPLICADES","F_VEH_PESANTS_IMPLICADES","F_ALTRES_UNIT_IMPLICADES","F_UNIT_DESC_IMPLICADES","C_VELOCITAT_VIA","D_ACC_AMB_FUGA","D_BOIRA","D_CARACT_ENTORN","D_CARRIL_ESPECIAL","D_CIRCULACIO_MESURES_ESP","D_CLIMATOLOGIA","D_FUNC_ESP_VIA","D_GRAVETAT","D_INFLUIT_BOIRA","D_INFLUIT_CARACT_ENTORN","D_INFLUIT_CIRCULACIO","D_INFLUIT_ESTAT_CLIMA","D_INFLUIT_INTEN_VENT","D_INFLUIT_LLUMINOSITAT","D_INFLUIT_MESU_ESP","D_INFLUIT_OBJ_CALCADA","D_INFLUIT_SOLCS_RASES","D_INFLUIT_VISIBILITAT","D_INTER_SECCIO","D_LIMIT_VELOCITAT","D_LLUMINOSITAT","D_REGULACIO_PRIORITAT","D_SENTITS_VIA","D_SUBTIPUS_ACCIDENT","D_SUBTIPUS_TRAM","D_SUBZONA","D_SUPERFICIE","D_TIPUS_VIA","D_TITULARITAT_VIA","D_TRACAT_ALTIMETRIC","D_VENT","grupDiaLab","hor","grupHor","tipAcc","tipDia"
"2011","Carretera","05/03/2011","C-66","21,5","Flaçà","Gironès","Girona","0","3","0","3","2","0","0","0","0","2","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Pluja dèbil","Sense funció especial","Accident greu","No","No","No","Si","No","No","No","No","No","No","En secció","Genérica via","De dia, dia fosc","NA","Doble sentit","Fregament o col·lisió lateral","NA","Carretera","Mullat","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana","8,09","Matí","Col.lisió de vehicles en marxa","dis"
"2011","Zona urbana","14/02/2011","SE","999999","Granollers","Vallès Oriental","Barcelona","0","1","0","1","2","0","0","1","0","0","1","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial insuficient","Senyal Stop o cedeix pas","Doble sentit","Fregament o col·lisió lateral","Giratòria","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Vent moderat","Feiners","20,43","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2011","Carretera","28/02/2011","C-1415A","19,1","Terrassa","Vallès Occidental","Barcelona","1","0","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","Feiners","14,36","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2011","Carretera","03/06/2011","SE","999999","Valls","Alt Camp","Tarragona","0","1","0","1","2","0","0","0","0","2","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Envestida (frontal lateral)","NA","Carretera","Sec i net","Altres","NA","NA","Calma, vent molt suau","Feiners","13,45","Matí","Col.lisió de vehicles en marxa","div"
"2011","Zona urbana","27/03/2011","SE","999999","Igualada","Anoia","Barcelona","0","1","2","3","2","0","0","0","0","2","0","0","0","50","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Col·lisió frontal","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","CapDeSetmana","17,25","Tarda","Col.lisió de vehicles en marxa","dg"
"2011","Zona urbana","01/04/2011","SE","999999","Manresa","Bages","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Sols marques viàries (inclou pas vianants)","Un sol sentit","Atropellament","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","8,5","Matí","Atropellament","div"
"2011","Zona urbana","26/06/2011","GI-641","0,4","Torroella de Montgrí","Baix Empordà","Girona","1","0","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Travessera","Accident mortal","No","No","No","No","No","Si","No","No","No","Si","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Atropellament","NA","Travessera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana","14,13","Tarda","Atropellament","dg"
"2011","Carretera","03/02/2011","N-II","748,5","Vilamalla","Alt Empordà","Girona","1","1","1","3","4","0","0","0","0","2","2","0","0","80","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Ronda, cinturo o circumval.lacio","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, sense llum artificial","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners","18,48","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2011","Carretera","11/12/2011","BV-2115","10,1","Castellet i la Gornal","Alt Penedès","Barcelona","0","1","0","1","1","0","0","0","1","0","0","0","0","40","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Municipal","Rampa o pendent","Calma, vent molt suau","CapDeSetmana","11,5","Matí","Sortida de la calcada sense especificar","dg"
"2011","Carretera","25/11/2011","GI-610","8,4","Vilajuïga","Alt Empordà","Girona","0","1","0","1","2","0","0","1","0","1","0","0","0","80","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Envestida (frontal lateral)","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana","15","Tarda","Col.lisió de vehicles en marxa","div"
"2011","Zona urbana","31/12/2011","SE","999999","Gavà","Baix Llobregat","Barcelona","0","1","0","1","2","0","1","0","0","1","0","0","0","NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","Sense especificar","No","No","Sense especificar","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Sense especificar","Envestida (frontal lateral)","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","CapDeSetmana","12,3","Matí","Col.lisió de vehicles en marxa","dis"
"2012","Zona urbana","14/07/2012","N-II","655,8","Arenys de Mar","Maresme","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Travessera","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Caiguda en la via","NA","Travessera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","CapDeSetmana","17,36","Tarda","Bolcada a la calcada","dis"
"2012","Zona urbana","19/10/2012","SE","999999","Lleida","Segrià","Lleida","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Genérica via","De dia, dia clar","Semàfor","Doble sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","11,45","Matí","Atropellament","div"
"2012","Carretera","17/12/2012","N-141e","104,8","Bescanó","Gironès","Girona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Fregament o col·lisió lateral","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners","12,5","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2012","Carretera","01/09/2012","BV-5101","1,6","Dosrius","Maresme","Barcelona","0","1","1","2","3","0","0","1","0","2","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, sense llum artificial","NA","Doble sentit","Caiguda en la via","NA","Carretera","Sec i net","Carretera convencional","Provincial","Rampa o pendent","Calma, vent molt suau","CapDeSetmana","1,55","Nit","Bolcada a la calcada","dis"
"2012","Zona urbana","05/10/2012","SE","999999","Lleida","Segrià","Lleida","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","9","Matí","Atropellament","div"
"2012","Carretera","04/08/2012","N-260","332,5","Pont de Suert, el","Alta Ribagorça","Lleida","1","0","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","Estatal","Rampa o pendent","Calma, vent molt suau","CapDeSetmana","12,35","Matí","Col.lisió de vehicles en marxa","dis"
"2012","Carretera","16/09/2012","C-14","140","Oliana","Alt Urgell","Lleida","0","1","1","2","1","0","0","0","1","0","0","0","0","100","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Altres","Municipal","Rampa o pendent","Calma, vent molt suau","CapDeSetmana","16,58","Tarda","Sortida de la calcada sense especificar","dg"
"2012","Zona urbana","26/04/2012","SE","999999","Barcelona","Barcelonès","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Semàfor","Un sol sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","21,25","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2012","Carretera","20/12/2012","N-260","32,8","Peralada","Alt Empordà","Girona","0","1","2","3","3","0","0","0","0","3","0","0","0","100","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia fosc","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Vent moderat","Feiners","17,19","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2012","Carretera","08/09/2012","C-12","84,9","Flix","Ribera d'Ebre","Tarragona","0","1","0","1","2","0","0","1","0","0","1","0","0","50","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Fregament o col·lisió lateral","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana","11,45","Matí","Col.lisió de vehicles en marxa","dis"
"2012","Zona urbana","12/08/2012","SE","999999","Barcelona","Barcelonès","Barcelona","0","1","0","1","2","0","0","1","0","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","Si","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Semàfor","Un sol sentit","Envestida (frontal lateral)","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","13","Matí","Col.lisió de vehicles en marxa","dg"
"2012","Carretera","06/07/2012","AP-7","128,4","Roca del Vallès, la","Vallès Oriental","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Encalç","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","CapDeSetmana","17","Tarda","Col.lisió de vehicles en marxa","div"
"2012","Zona urbana","16/01/2012","SE","999999","Vilafranca del Penedès","Alt Penedès","Barcelona","0","1","0","1","1","0","0","0","0","0","1","0","0","NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Sols marques viàries (inclou pas vianants)","Un sol sentit","Caiguda en la via","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners","13,21","Matí","Bolcada a la calcada","dill-dij"
"2012","Carretera","04/03/2012","N-IIa","459","Lleida","Segrià","Lleida","0","1","2","3","1","0","0","0","0","1","0","0","0","999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana","5,54","Nit","Sortida de la calcada sense especificar","dg"
"2012","Zona urbana","02/04/2012","SE","999999","Barcelona","Barcelonès","Barcelona","1","0","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","Si","No","No","No","No","No","No","Si","Dintre intersecció","Genérica via","De dia, dia clar","Semàfor","Doble sentit","Atropellament","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","9,45","Matí","Atropellament","dill-dij"
"2012","Carretera","30/09/2012","B-500","8,6","Sant Fost de Campsentelles","Vallès Oriental","Barcelona","0","1","0","1","1","0","1","0","0","0","0","0","0","100","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","Si","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Caiguda en la via","NA","Carretera","Sec i net","Carretera convencional","Provincial","Rampa o pendent","Calma, vent molt suau","CapDeSetmana","9","Matí","Bolcada a la calcada","dg"
"2012","Carretera","31/10/2012","AP-7","138,3","Mollet del Vallès","Vallès Oriental","Barcelona","0","1","1","2","2","0","0","0","0","0","2","0","0","100","No","No n'hi ha","Mixt","No n'hi ha","Accident trànsit anterior","Bon temps","Sense funció especial","Accident greu","No","No","Si","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial insuficient","NA","Doble sentit","Encalç","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners","20,49","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2012","Carretera","20/09/2012","GI-612","1","Port de la Selva, el","Alt Empordà","Girona","0","1","0","1","2","0","1","0","0","1","0","0","0","999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Fregament o col·lisió lateral","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","Feiners","8,31","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2012","Zona urbana","11/01/2012","SE","999999","Vilanova i la Geltrú","Garraf","Barcelona","0","1","0","1","2","0","1","0","0","1","0","0","0","100","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","Si","No","No","No","No","Arribant o eixint intersecció fins 50m","Genérica via","Alba o capvespre","NA","Doble sentit","Envestida (frontal lateral)","Giratòria","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","17,15","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2012","Zona urbana","16/12/2012","SE","999999","Barcelona","Barcelonès","Barcelona","0","1","0","1","2","0","0","1","0","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Semàfor","Un sol sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","4,45","Nit","Col.lisió de vehicles en marxa","dg"
"2012","Carretera","18/03/2012","CR1","0,1","Puigpelat","Alt Camp","Tarragona","0","1","0","1","1","0","0","0","1","0","0","0","0","100","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","Si","No","No","Si","Si","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Caiguda en la via","NA","Carretera","Mullat","Altres","Municipal","Pla","Calma, vent molt suau","CapDeSetmana","13,45","Matí","Bolcada a la calcada","dg"
"2012","Zona urbana","02/11/2012","SE","999999","Terrassa","Vallès Occidental","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Envestida (frontal lateral)","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","15,19","Tarda","Col.lisió de vehicles en marxa","div"
"2012","Carretera","26/11/2012","N-150","0,9","Montcada i Reixac","Vallès Occidental","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Envestida (frontal lateral)","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","Feiners","17","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2012","Zona urbana","11/01/2012","SE","999999","Manresa","Bages","Barcelona","0","1","0","1","2","0","0","1","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Pla","Calma, vent molt suau","Feiners","14,55","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2012","Carretera","20/07/2012","L-303","13,3","Ossó de Sió","Urgell","Lleida","0","1","2","3","1","0","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","Feiners","8,55","Matí","Sortida de la calcada sense especificar","div"
"2012","Carretera","30/10/2012","AP-7","161","Papiol, el","Baix Llobregat","Barcelona","0","1","0","1","2","0","0","0","1","0","1","0","0","100","No","No n'hi ha","A nivell","Altres","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial insuficient","NA","Un sol sentit","Encalç","Enllaç d'entrada o eixida","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners","18,45","Tarda","Col.lisió de vehicles en marxa","dill-dij"
